# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2021-01-01T00:00:00.0
# Date end (ISO 8601): 2024-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 56.0000
# Longitude (positive East, ISO 19115): -1.6000
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2024-01-17
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2021-12-21T16:00:00.0/2021-12-21T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T17:00:00.0/2021-12-21T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T18:00:00.0/2021-12-21T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T19:00:00.0/2021-12-21T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T20:00:00.0/2021-12-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T21:00:00.0/2021-12-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T22:00:00.0/2021-12-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-21T23:00:00.0/2021-12-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T00:00:00.0/2021-12-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T01:00:00.0/2021-12-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T02:00:00.0/2021-12-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T03:00:00.0/2021-12-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T04:00:00.0/2021-12-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T05:00:00.0/2021-12-22T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T06:00:00.0/2021-12-22T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T07:00:00.0/2021-12-22T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T08:00:00.0/2021-12-22T09:00:00.0;4.4512;1.2576;0.2067;1.0509;4.5603;0.4722;0.0000;0.4722;0.0000;0.8750
2021-12-22T09:00:00.0/2021-12-22T10:00:00.0;97.3698;43.5186;21.3851;22.1335;278.4828;16.4901;0.0012;16.4889;0.0109;0.5917
2021-12-22T10:00:00.0/2021-12-22T11:00:00.0;194.8220;106.8312;66.3698;40.4614;475.4399;74.2482;2.1841;72.0641;14.6809;1.0000
2021-12-22T11:00:00.0/2021-12-22T12:00:00.0;247.4157;144.8525;95.7373;49.1152;544.0654;80.2488;4.3778;75.8710;25.3009;1.0000
2021-12-22T12:00:00.0/2021-12-22T13:00:00.0;251.5677;147.0599;97.2521;49.8078;543.6330;76.0089;1.0739;74.9350;6.1879;1.0000
2021-12-22T13:00:00.0/2021-12-22T14:00:00.0;206.9947;113.5158;70.7998;42.7159;478.1633;85.9701;6.5890;79.3811;46.4083;1.0000
2021-12-22T14:00:00.0/2021-12-22T15:00:00.0;116.7324;53.0289;26.6802;26.3487;300.4440;43.7286;11.4491;32.2795;113.5209;0.9083
2021-12-22T15:00:00.0/2021-12-22T16:00:00.0;12.3173;3.7090;0.7759;2.9331;21.8245;3.4698;0.1329;3.3369;3.7383;0.7833
2021-12-22T16:00:00.0/2021-12-22T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T17:00:00.0/2021-12-22T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T18:00:00.0/2021-12-22T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T19:00:00.0/2021-12-22T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T20:00:00.0/2021-12-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T21:00:00.0/2021-12-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T22:00:00.0/2021-12-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-22T23:00:00.0/2021-12-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T00:00:00.0/2021-12-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T01:00:00.0/2021-12-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T02:00:00.0/2021-12-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T03:00:00.0/2021-12-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T04:00:00.0/2021-12-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T05:00:00.0/2021-12-23T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T06:00:00.0/2021-12-23T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T07:00:00.0/2021-12-23T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T08:00:00.0/2021-12-23T09:00:00.0;4.2088;1.0822;0.0964;0.9858;2.4362;0.0988;0.0000;0.0988;0.0000;0.8833
2021-12-23T09:00:00.0/2021-12-23T10:00:00.0;96.6258;39.7762;17.5256;22.2506;224.7987;3.6423;0.0000;3.6423;0.0000;0.5917
2021-12-23T10:00:00.0/2021-12-23T11:00:00.0;194.4516;100.3787;59.6896;40.6891;427.7012;42.4714;0.0106;42.4607;0.0673;1.0000
2021-12-23T11:00:00.0/2021-12-23T12:00:00.0;247.4535;138.0612;89.2741;48.7870;507.1873;53.6160;0.4211;53.1949;2.3121;1.0000
2021-12-23T12:00:00.0/2021-12-23T13:00:00.0;252.0206;141.1047;90.9939;50.1108;507.7239;50.2561;0.8107;49.4454;4.6445;1.0000
2021-12-23T13:00:00.0/2021-12-23T14:00:00.0;207.8417;108.8293;64.3282;44.5011;432.2006;72.8705;5.2329;67.6376;36.1256;1.0000
2021-12-23T14:00:00.0/2021-12-23T15:00:00.0;117.9259;50.6915;22.6463;28.0452;249.9421;44.5418;7.3774;37.1644;85.2845;0.9083
2021-12-23T15:00:00.0/2021-12-23T16:00:00.0;12.9007;3.6964;0.5487;3.1477;15.6026;3.4624;0.1023;3.3601;2.9091;0.7833
2021-12-23T16:00:00.0/2021-12-23T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T17:00:00.0/2021-12-23T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T18:00:00.0/2021-12-23T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T19:00:00.0/2021-12-23T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T20:00:00.0/2021-12-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T21:00:00.0/2021-12-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T22:00:00.0/2021-12-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-23T23:00:00.0/2021-12-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T00:00:00.0/2021-12-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T01:00:00.0/2021-12-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T02:00:00.0/2021-12-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T03:00:00.0/2021-12-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T04:00:00.0/2021-12-24T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T05:00:00.0/2021-12-24T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T06:00:00.0/2021-12-24T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T07:00:00.0/2021-12-24T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T08:00:00.0/2021-12-24T09:00:00.0;4.0277;1.0831;0.0447;1.0384;0.5916;0.7162;0.0000;0.7162;0.0002;0.8833
2021-12-24T09:00:00.0/2021-12-24T10:00:00.0;96.0579;41.2315;15.7102;25.5213;197.1250;27.3101;0.0135;27.2966;0.1441;0.5917
2021-12-24T10:00:00.0/2021-12-24T11:00:00.0;194.2618;105.3820;58.3390;47.0430;417.9527;80.4670;5.2334;75.2335;36.0009;1.0000
2021-12-24T11:00:00.0/2021-12-24T12:00:00.0;247.6743;145.4258;89.0538;56.3720;505.4875;113.7201;19.9352;93.7849;111.8892;1.0000
2021-12-24T12:00:00.0/2021-12-24T13:00:00.0;252.6568;149.1046;90.6845;58.4201;504.7340;118.4194;24.2326;94.1868;134.4148;1.0000
2021-12-24T13:00:00.0/2021-12-24T14:00:00.0;208.8700;115.5143;62.7426;52.7717;419.0901;96.8316;20.8983;75.9334;148.2751;1.0000
2021-12-24T14:00:00.0/2021-12-24T15:00:00.0;119.2965;54.0919;20.4650;33.6269;220.0661;54.0919;20.4650;33.6269;220.0661;0.9083
2021-12-24T15:00:00.0/2021-12-24T16:00:00.0;13.5938;4.0974;0.2910;3.8063;7.6555;4.0974;0.2910;3.8063;7.6555;0.7750
2021-12-24T16:00:00.0/2021-12-24T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T17:00:00.0/2021-12-24T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T18:00:00.0/2021-12-24T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T19:00:00.0/2021-12-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T20:00:00.0/2021-12-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T21:00:00.0/2021-12-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T22:00:00.0/2021-12-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-24T23:00:00.0/2021-12-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T00:00:00.0/2021-12-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T01:00:00.0/2021-12-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T02:00:00.0/2021-12-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T03:00:00.0/2021-12-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T04:00:00.0/2021-12-25T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T05:00:00.0/2021-12-25T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T06:00:00.0/2021-12-25T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T07:00:00.0/2021-12-25T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T08:00:00.0/2021-12-25T09:00:00.0;3.8870;1.0749;0.0351;1.0397;0.5322;0.3273;0.0000;0.3273;0.0000;0.8833
2021-12-25T09:00:00.0/2021-12-25T10:00:00.0;95.6669;41.8432;14.7910;27.0522;183.4655;12.9108;0.0056;12.9052;0.0529;0.5917
2021-12-25T10:00:00.0/2021-12-25T11:00:00.0;194.2531;108.7323;59.8931;48.8392;428.2750;61.0255;0.6547;60.3708;4.7742;1.0000
2021-12-25T11:00:00.0/2021-12-25T12:00:00.0;248.0782;151.5885;95.8894;55.6991;543.2227;95.4876;7.2477;88.2398;40.4974;1.0000
2021-12-25T12:00:00.0/2021-12-25T13:00:00.0;253.4760;156.1276;100.1434;55.9842;555.6782;107.2191;18.4654;88.7538;101.4493;1.0000
2021-12-25T13:00:00.0/2021-12-25T14:00:00.0;210.0789;121.3363;70.7889;50.5474;470.6187;73.1219;1.1808;71.9411;7.9517;1.0000
2021-12-25T14:00:00.0/2021-12-25T15:00:00.0;120.8434;57.5176;24.7482;32.7694;266.0865;30.3578;0.1179;30.2399;1.0334;0.9083
2021-12-25T15:00:00.0/2021-12-25T16:00:00.0;14.3783;4.5402;0.5280;4.0122;13.8109;1.7305;0.0000;1.7305;0.0000;0.7667
2021-12-25T16:00:00.0/2021-12-25T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T17:00:00.0/2021-12-25T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T18:00:00.0/2021-12-25T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T19:00:00.0/2021-12-25T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T20:00:00.0/2021-12-25T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T21:00:00.0/2021-12-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T22:00:00.0/2021-12-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-25T23:00:00.0/2021-12-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T00:00:00.0/2021-12-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T01:00:00.0/2021-12-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T02:00:00.0/2021-12-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T03:00:00.0/2021-12-26T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T04:00:00.0/2021-12-26T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T05:00:00.0/2021-12-26T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T06:00:00.0/2021-12-26T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T07:00:00.0/2021-12-26T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T08:00:00.0/2021-12-26T09:00:00.0;3.7741;0.9621;0.0248;0.9373;0.4250;0.6650;0.0000;0.6650;0.0005;0.8917
2021-12-26T09:00:00.0/2021-12-26T10:00:00.0;95.4536;38.1962;10.8516;27.3446;132.9828;26.3531;0.0121;26.3410;0.1488;0.5917
2021-12-26T10:00:00.0/2021-12-26T11:00:00.0;194.4258;100.6680;48.8065;51.8616;347.8724;23.5703;0.0029;23.5674;0.0259;1.0000
2021-12-26T11:00:00.0/2021-12-26T12:00:00.0;248.6653;141.2629;81.4538;59.8092;460.2830;34.5127;0.7434;33.7693;4.0429;1.0000
2021-12-26T12:00:00.0/2021-12-26T13:00:00.0;254.4778;146.4064;87.8471;58.5593;485.7056;99.2896;7.8575;91.4321;43.8863;1.0000
2021-12-26T13:00:00.0/2021-12-26T14:00:00.0;211.4678;115.0004;64.9169;50.0835;429.3498;85.3491;5.3279;80.0212;37.0028;1.0000
2021-12-26T14:00:00.0/2021-12-26T15:00:00.0;122.5655;55.5288;24.3423;31.1864;260.6025;48.8382;8.0230;40.8152;85.0094;0.9083
2021-12-26T15:00:00.0/2021-12-26T16:00:00.0;15.2424;4.6032;0.6639;3.9393;17.4296;4.0302;0.0363;3.9938;0.9542;0.7667
2021-12-26T16:00:00.0/2021-12-26T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T17:00:00.0/2021-12-26T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T18:00:00.0/2021-12-26T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T19:00:00.0/2021-12-26T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T20:00:00.0/2021-12-26T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T21:00:00.0/2021-12-26T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T22:00:00.0/2021-12-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-26T23:00:00.0/2021-12-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T00:00:00.0/2021-12-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T01:00:00.0/2021-12-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T02:00:00.0/2021-12-27T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T03:00:00.0/2021-12-27T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T04:00:00.0/2021-12-27T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T05:00:00.0/2021-12-27T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T06:00:00.0/2021-12-27T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T07:00:00.0/2021-12-27T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T08:00:00.0/2021-12-27T09:00:00.0;3.7199;1.0163;0.1519;0.8644;2.7775;0.1315;0.0000;0.1315;0.0000;0.8917
2021-12-27T09:00:00.0/2021-12-27T10:00:00.0;95.4186;42.4929;21.6936;20.7993;285.4375;5.4939;0.0000;5.4939;0.0000;0.5917
2021-12-27T10:00:00.0/2021-12-27T11:00:00.0;194.7803;107.5467;69.8158;37.7308;500.1878;41.1027;0.1089;40.9938;0.6876;1.0000
2021-12-27T11:00:00.0/2021-12-27T12:00:00.0;249.4355;147.9244;102.6472;45.2771;578.7984;69.2047;0.1717;69.0330;1.0006;1.0000
2021-12-27T12:00:00.0/2021-12-27T13:00:00.0;255.6618;152.7653;106.7753;45.9900;587.6891;68.8209;0.0760;68.7449;0.4160;1.0000
2021-12-27T13:00:00.0/2021-12-27T14:00:00.0;213.0357;121.0848;80.9560;40.1287;532.2951;54.4157;0.0102;54.4056;0.0708;1.0000
2021-12-27T14:00:00.0/2021-12-27T15:00:00.0;124.4616;60.1239;33.9822;26.1417;365.4034;27.5067;0.0007;27.5060;0.0058;0.9083
2021-12-27T15:00:00.0/2021-12-27T16:00:00.0;16.2383;5.3909;1.6336;3.7573;42.8158;2.7496;0.0000;2.7496;0.0000;0.7583
2021-12-27T16:00:00.0/2021-12-27T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T17:00:00.0/2021-12-27T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T18:00:00.0/2021-12-27T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T19:00:00.0/2021-12-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T20:00:00.0/2021-12-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T21:00:00.0/2021-12-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T22:00:00.0/2021-12-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-27T23:00:00.0/2021-12-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-28T00:00:00.0/2021-12-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-28T01:00:00.0/2021-12-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-28T02:00:00.0/2021-12-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-28T03:00:00.0/2021-12-28T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-28T04:00:00.0/2021-12-28T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-28T05:00:00.0/2021-12-28T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-12-28T06:00:00.0/2021-12-28T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
